class_label,LHS,RHS
phishing,GFgzJ-00057j-4l,dc2-web29.assortedinternet.co
phishing,GFjPd-0006oE-44,dc2-web15.assortedinternet.co
phishing,GFjUy-0002Cz-CA,dc2-web29.assortedinternet.co
phishing,GFjtM-0003S0-H5,cp1.shieldhost.co
phishing,GFkPS-0006Zq-2m,host.musicfansdirect.co
phishing,060823081433.E64F26CD129,mail.example.or
phishing,RVER3xbYiMCIqtQvA00001f92,SERVE
phishing,AWTRTUHCEVYWAVHMAFCND,comcast.ne
phishing,UXOAHLRQOSPODBTJWWMQKYO,msn.co
phishing,060823224906.064076FA4FC,mail.example.or
phishing,SON-XR17RGNL5pKsE00000769,jason-xr17rgnl
phishing,ZGZWPTUOECMUMUBYJVWGD,aol.co
phishing,QZKLLPZVTOIHUDJAKVEPO,hotmail.co
phishing,MBIPSBUDYQFXPWPGMJFAWR,msn.co
phishing,RAHsXp73OOzjGiGe2000012bd,sara
phishing,v258x58fh8$n-6$k716e8rz62ym,g15y.b.sje
phishing,-2fh2b--9677,g3im.1biql
phishing,RAHsXp73OOzjGiGe2000012bd,sara
phishing,UPCRAXAOVDGESMQIZAGIVYH,msn.co
phishing,JBBMKCHMVJKDRGLHMYH,verizon.ne
phishing,060825022946.059E16CD168,mail.example.or
phishing,RGKUWSGSOZBBZSUCVPTAF,hotmail.co
phishing,060825092406.4A8396CD03D,mail.example.or
phishing,QWFZYQRWNPFDEZVPKAMITY,earthlink.ne
phishing,LANTANuQuN6tdqVvP00000365,atlanta.pridehealth.co
phishing,060825191609.2EFA7910A,node242.kao.re.k
phishing,DEMSDKYXSEUPCAKGLLNLQ,aol.co
phishing,060826023107.E2B6A6CD0F3,mail.example.or
phishing,07461822.632,wachovia.co
phishing,CXNFJUONGKZWMFSTXIPT,msn.co
phishing,060826222158.DBAA86FA1CB,mail.example.or
phishing,QPVXDVWWJAJKVSBQGMZ,yahoo.co
phishing,ou84zmb-rxcpz3r9s8w$0q02-2-s,f15.h.p.ne3.b
phishing,OAYUJDMKEJXRVTQNMXT,comcast.ne
phishing,ZWODFBCNFOYUKMQHVUE,aol.co
phishing,SBQPTYPMPKGFMJBMHDJW,hotmail.co
phishing,RYDWVHWCTAGUUCMSBU,aol.co
phishing,060828044919.017966CD1EB,mail.example.or
phishing,-8abff-kl6-iim8m,yx9.mhp1.na
phishing,HQTGDIQSXXNPJULNPULOQ,comcast.ne
phishing,060828125535.C3699869004,olcsopc.h
phishing,060829024037.410C06FA4EE,mail.example.or
phishing,GHuyb-0000Tn-8y,sls-ea2p17.dca2.superb.ne
phishing,57-esa-34$doh-6$-0q,bo4v.k.9
phishing,2$-w45-r411f$9,54z3yva96w05g
phishing,060829214921.CEE3B1D8674,jnix
phishing,SDLOITLGZWVRQRIULQ,msn.co
phishing,CKKEANQBNJMPYDLPSWI,yahoo.co
phishing,ODOXFGGLXXMBNRHCRJT,msn.co
phishing,0608301717.k7UHHwJi026666,freebsd.hostaustria.a
phishing,0608301720.k7UHKQHa032405,freebsd.hostaustria.a
phishing,060830231028.72DE36CD29B,mail.example.or
phishing,GIac1-0005cR-Bb,cp1.shieldhost.co
phishing,TZNKDDRYTSSQHDXCMIE,hotmail.co
phishing,DNDAQXEDDNBILBTEJJL,yahoo.co
phishing,TCDPXFHIXDGVXLMLJKS,hotmail.co
phishing,GWZGGIDIWNPJGOTGVFYXN,hotmail.co
phishing,060831093540.E75E06CD131,mail.example.or
phishing,SILVIHKUFKDTGXYUYLEML,yahoo.co
phishing,NNJWDORIMHSSVRUJXXYXIJ,hotmail.co
phishing,060831164216.890BF6FA520,mail.example.or
phishing,ETFBDLOKKJNBQDHNSBEPUF,earthlink.ne
phishing,UUJOPORLLDBBZRCZHNJD,msn.co
phishing,060901031837.E481C6CD256,mail.example.or
phishing,AJGQMDTCALFKLCKYJOOYEQN,paypal.co
phishing,LXVJVIJTLBNTDBFILL,aol.co
phishing,NCKARJVXAITESSJHFKARST,yahoo.co
phishing,APMZDIDJTLPCDXLANBQR,earthlink.ne
phishing,060901201248.329A76CD133,mail.example.or
phishing,GJJfQ-0003ym-CJ,localhost.localdomai
phishing,KWQSTKEKOJTHRTJYSY,hotmail.co
phishing,CLNWTYMUWAQETOSZVMFU,aol.co
phishing,YYFRCCYCSGYOFFRNYPMC,comcast.ne
phishing,WDKEKHNHLMQYNWUDVSJXYOU,verizon.ne
phishing,GEEFWEHZRVNQNFDEHSEBA,earthlink.ne
phishing,REDKRQBUFORPNPTCWCX,earthlink.ne
phishing,PEHWGPJPWXLFHKTZBFUQJT,yahoo.co
phishing,060903100744.3AA156FA348,mail.example.or
phishing,060904015959.950756CCE9C,mail.example.or
phishing,YRYMUXWBIXXXFRKMKKP,yahoo.co
phishing,XLMEDTFXQTTLHGTMLXEHZVQ,yahoo.co
phishing,SMLEHUVQNWIPOQIRQWLHFHR,paypal.co
phishing,ICPMEHWIZDYDEJAXUX,yahoo.co
phishing,KUYLVZZXEFDFDJFKKFL,aol.co
phishing,ntjh$k14-t35-s,02wf.aq.a.7
phishing,BDRVLFWUCKJVZGQNGN,yahoo.co
phishing,BLDOJXFGRDNBQVUHIZJMNW,yahoo.co
phishing,EVOYGCPQIFCOWAMECEUX,hotmail.co
phishing,07464655.1046,wachovia.co
phishing,FDJZPHWPPIUXNNFVPNKDEDJ,chase.co
phishing,57464324.38475.qmail,paypal.co
phishing,GGGBFBNORNQXCHAQIEVSU,chase.co
phishing,NBAGBPUDCKWLCSVTEMQEEFN,chase.co
phishing,RVER35sQtgTIFprhM00000457,server.Gibbons.loca
phishing,6f2ffe0acb91fe8ff184189cc1dc97,www.stratfor.co
phishing,ITTMPUDPOGHWEVBAGQNRQEQ,chase.co
phishing,060907112919.0B64D6FA5D9,mail.example.or
phishing,7301c6d2b2$b5e3e1a0$0100a8c0,decke
phishing,kD9pICHAQu.DhBaEkl3xOIFB,barclays.co.
phishing,LLYXLsdAefpGtS79A00000337,doll
phishing,060908143142.4082941C603B,OgallalaKCNserver.loca
phishing,R-C5091AF67B5diix0000017e,dvr-c5091af67b
phishing,0609091335.k89DZDjh022710,webmaidam.maidam.gov.m
phishing,060909151432.EB5976CD080,mail.example.or
phishing,060909161000.D6A576CCDCE,mail.example.or
phishing,QNCBVQGPQOVGPHKMLCM,yahoo.co
phishing,EHUNURYJOPNWYNFOLDGKCR,charter.ne
phishing,IPepfPtE1k.lyoiM04Cd0nnT,barclays.co.
phishing,060910132115.310E76CD0D3,mail.example.or
phishing,060910151527.3A9766CD056,mail.example.or
phishing,HUVAWRQHXVSOAIVTDSEVGU,earthlink.ne
phishing,57942293.18618.qmail,jpmorgan.co
phishing,0609111537.k8BFb2f01406,hosting4u.co.k
phishing,af01c6d5b3$f46108a0$a8a8a8c0,sheeha
phishing,--8-3b$0569i-$3g$v8,35nyo
phishing,060912023926.2DA94284C3E,mail.gamingeverywhere.co
phishing,060912102314.743336FA413,mail.example.or
phishing,IJFFZLCYVUDCTMMWBFUH,chase.co
phishing,733yx$ds0i0p1$j,e9s6.1
phishing,060912125441.72CBC6CCFBA,mail.example.or
phishing,-78$95-51iop18-w8c2,4tj.1.7
phishing,345-3BB5A35DDfEfL00001fb5,12345-3bb5a35d
phishing,GNFgd-0002hZ-9q,host.musicfansdirect.co
phishing,YXBRPBXXMCHBCFHGJFVJJX,verizon.ne
phishing,060913004937.8CA8BEE863,ns.acont.s
phishing,27389090.20051230183105,anz.co
phishing,060913114341.0F9D96CD0F2,mail.example.or
phishing,060913115009.C1DE56FA3CC,mail.example.or
phishing,cecb8f1434def3e02b43a12051983f,localhos
phishing,0609132121.k8DLLHWk021737,mail.mirle.c
phishing,060913225213.5CF286CD1A1,mail.example.or
phishing,060914024149.950506CD1D1,mail.example.or
phishing,z-h-v85x9lz4$57,s5c.j.kc2
phishing,RPQOXNTXEZTWJZKJBJNH,yahoo.co
phishing,58264155.18397.qmail,arribada.ebay.co
phishing,GNyTu-00063V-IN,server.gotwebhost.ne
phishing,060914220731.13F8A6CCFDF,mail.example.or
phishing,58285930.31897.qmail,paypal.co
phishing,0609150619121.SM01096,Use
phishing,GOGne-0003cs-T7,cobra.chargertek.co
phishing,060915183105.BD6866CD03F,mail.example.or
phishing,060915160115.563.qmail,newsletter.hoffmanmedia.co
phishing,55F635.0985715,qop-re.co
phishing,CFEDBC.5990624,qop-re.co
phishing,LSBTYZGTHLTQDZFXLXL,comcast.ne
phishing,0c01c6d909$e6314700$8b00000a,wt
phishing,060916165423.E18C56CD1FE,mail.example.or
phishing,0609170148.k8H1mRaD015587,web1.gotrump.co
phishing,0609170158.k8H1wApA020737,web1.gotrump.co
phishing,060917030418.5C3A06CD017,mail.example.or
phishing,GOoW8-0002kA-AK,dc2-web15.assortedinternet.co
phishing,58477082.272298.qmail,paypal.co
phishing,AC2825.4562294,fc.uhaul.co
phishing,766234.5111017,ticino.co
phishing,GOwDS-0000Vp-HK,10-0-0-21.sagonet.tl
phishing,GP3hX-00063r-3p,dime85.dizinc.co
phishing,0609180047.k8I0letQ047651,jimi.springsips.co
phishing,QBFFJPQILIUIOQCTHLMJNBE,charter.ne
phishing,ZAIZLFEKCDRSYWQFYBXA,yahoo.co
phishing,4093823231096BACKUP,synsheen.dacom.co.k
phishing,060918055105.91CD96CD22C,mail.example.or
phishing,DKEVNGLKEFUSAWWSQGOSU,msn.co
phishing,SXGXXIBPZPHBUTIZJLV,yahoo.co
phishing,0609180923.k8I9NQOt083903,jimi.springsips.co
phishing,060918112547.7D3956CD215,mail.example.or
phishing,RYRQKWTNVZRUVADVQOK,comcast.ne
phishing,060918200206.ED3626CD18E,mail.example.or
phishing,ASIORINUUWPWJZTHFYM,hotmail.co
phishing,CAIQPTFJVYNYPORJGPQW,msn.co
phishing,AVWKUEPRPWFHHEWNIP,hotmail.co
phishing,060918225047.063986FA4E3,mail.example.or
phishing,060919060854.3347A6CD394,mail.example.or
phishing,WHMDDRXLIXISPDOOAGKYNRA,hotmail.co
phishing,060919062718.8230.qmail,c-asc.co.j
phishing,97dr5d$985107h2-n$b,bjsz.rp6t8k
phishing,IQWWJIJQKQYFFVETVKO,msn.co
phishing,GPj0i-00062v-AF,dc2-web15.assortedinternet.co
phishing,060919213654.73F3D6FA4FD,mail.example.or
phishing,060919231616.6D8376FA580,mail.example.or
phishing,918939.02031567,commonwealthbank.com.a
phishing,58706712.18618.qmail,jpmorgan.co
phishing,060920095442.BAB876CD25C,mail.example.or
phishing,060920141148.1A2086CD28B,mail.example.or
phishing,FTQMRXEUKQHKNWEMDJZFV,msn.co
phishing,060920205930.F043B6FA383,mail.example.or
phishing,060920231015.1529C46F140,mail.gamingeverywhere.co
phishing,060921024636.9C7E3391672,s2.medienuniversum.co
phishing,060921034817.322E41C00245,mwinf1921.orange.f
phishing,XQVNTLKIASRMYQSFSLQE,hotmail.co
phishing,RTACOMM29mNN79xav0000013b,portacomm29.portacomm.do
phishing,-FNDTYCUSCDAIAmsf00000021,xx-fndtycuscda
phishing,GQmjE-00066b-8R,aku.ksilebo.ne
phishing,YZBOHJDDMTEFXEKKRJAMSUH,hotmail.co
phishing,060922213118.7084E1C001C7,mwinf0906.orange.f
phishing,MGQRZYSDGSHKDLXGXLGCL,aol.co
phishing,0609222259.k8MMxKdd008755,shininvest.r
phishing,TBNQOVUMBISMOBKQWMPYG,earthlink.ne
phishing,KRJMQYAPMPMYBXERQDDGQ,comcast.ne
phishing,DPINMUSQCKNPFGTWHMMUX,aol.co
phishing,060923115437.5673D6FA464,mail.example.or
phishing,060923205925.225A76CCFF2,mail.example.or
phishing,CMZXOQTDTMCWQBWNJS,earthlink.ne
phishing,060924182244.CB9E76FA372,mail.example.or
phishing,060924185204.297E66CD181,mail.example.or
phishing,OHKVTMBBGCRPJFZEAQGNTKG,hotmail.co
phishing,ACLAPOBKQALEXVCLNOKCTOV,yahoo.co
phishing,RCGXERFBTRDWQACAPFZRDD,yahoo.co
phishing,PMXKDSYNAKFCBCQDEOYQMP,yahoo.co
phishing,060925171950.4E57773F441C,redakcja.trybuna.com.p
phishing,CVOFQAEWPACECUBSGDKZ,aol.co
phishing,060925185405.52B7D3A7F32,s2.medienuniversum.co
phishing,0609260349.k8Q3nI017381,ns.d4ukorea.co.k
phishing,HMAWSWUEKEMQAZXLIDETIAK,bankone.co
phishing,0609260608.k8Q68afB002686,copacabanapalace.com.b
phishing,HEANXNSLMJVZGUHXNHTX,earthlink.ne
phishing,9727835ojy5xy8kee4j,i23lr.ev.y8
phishing,OQLFDWTPQTLYDKVSGXVDK,yahoo.co
phishing,XHHJBBVAIQLQPXJTOUTHEV,bankone.co
phishing,060927044848.9873B6CD317,mail.example.or
phishing,700306.1464990,apple.co.n
phishing,eo4$$a$d1m54j2887v$-x4zuvfv,wt56
phishing,DONCVQMOSTKBBFEOYGEGJJO,eBay.co
phishing,TACOUNTS5YFRcmVFO0000008c,datacounts.prod.leon.k12.fl.u
phishing,0609271722.k8RHMY821207,hosting4u.co.k
phishing,d263019171b962103OOGAKI,2103oogak
phishing,CMTGBRIACZFPEDWGHDZ,verizon.ne
phishing,GShtE-0000p1-00,trielect.co
phishing,060928003252.468BF6CD0F2,mail.example.or
phishing,EUOLTMVMTHSSDSFXRM,yahoo.co
phishing,0609271225435.SM01180,Use
phishing,NGUAGEOQumDR0akfQ000005cb,languag
phishing,GT4P1-0007Ca-Dj,host.nokiafree.or
phishing,4a-sho6$t-8$h$-yl4db,a97.lw.vfg
phishing,QGRHITWRKAGVKHTADVDK,hotmail.co
phishing,59533482.12744.qmail,jpmorgan.co
phishing,060929114319.DD2246CD277,mail.example.or
phishing,060929163410.56F2149C0,relay3.mail.twtelecom.ne
phishing,SERVERaJGsdoVPHpd00000e7b,SBSERVER.wwwebbe
phishing,AHIDZHFDRQJTPUWWXRLDCQ,earthlink.ne
phishing,RJJESJFJWYXZPQIQGAUXTQC,yahoo.co
phishing,MGQQJCIYNUSNOORJWOWT,comcast.ne
phishing,PUQWSVAJTFZEQAMENDDBWOR,aol.co
phishing,060930142937.8A94D1C6063,h122673.serverkompetenz.ne
phishing,LVMDJ5LN581SNplKc00000a8c,tolvmdj5ln58
phishing,0609301843.k8UIhKIr003083,localhost.localdomai
phishing,LXFLNIGMJMDONNYGJE,hotmail.co
phishing,RHSMXADXIYDKRERAFEXJ,comcast.ne
phishing,IZYANNBSNGBCNVSKYOPRWK,aol.co
phishing,t08f-$xo0t69565$2,0o1h8peon
phishing,061001174213.29331.qmail,merkur.domains.s
phishing,0610012030.k91KTBb1021035,ocarinamaul.co
phishing,QATDGWRAHDCMXUVNIZVH,verizon.ne
phishing,061002083632.BD8036CD1F6,mail.example.or
phishing,061002142414.83B146CD1B0,mail.example.or
phishing,061002181519.239686CD080,mail.example.or
phishing,JZPSILKBJAEXLAKHLRPE,verizon.ne
phishing,CZQLUXXFEJNACVYDIRMR,verizon.ne
phishing,814ria41q$m7b-qi$f0cwgq2-s,6khkmz
phishing,061002230817.A28AF6CCFE9,mail.example.or
phishing,JILWSCTIJSAHSKHZWSGWXH,aol.co
phishing,MPAQPRESGLoU2gOHp0000011a,compaqpre
phishing,RVER1Jqj0CYixMwIn00001931,server1.tri-mar.ne
phishing,NSWSIIXVKPAIVQKJHZHVTS,yahoo.co
phishing,FRTSDKIEYLRZXLOVSCAFBVP,yahoo.co
phishing,0610031956.k93JuJ0w011473,localhost.localdomai
phishing,SPXGRSPCTYFCBOEFWEV,aol.co
phishing,0610041124.k94BOX9N011154,bart.cc.utexas.ed
phishing,061004115900.26ED16CD0F9,mail.example.or
phishing,061004144405.3DE836CD1D3,mail.example.or
phishing,STORAGEeAzdfTVSxz00000482,BZstorag
phishing,061004190314.43D1C6CD1D1,mail.example.or
phishing,0610042250.k94MoXQn008920,ylpvm29.prodigy.ne
phishing,9f$i7q$weg06t35,74o.l.i
phishing,061005113005.B08A86CD046,mail.example.or
phishing,0610051343.k95DhHQ16555,server155.baitop.ne
phishing,061005174718.665A45006F37,OgallalaKCNserver.loca
phishing,60085830.12744.qmail,paypall.co
phishing,60208628.18618.qmail,ebaymotors.co
phishing,GVwld-0001Ic-V7,vsez.u
phishing,061007001933.8B4B96CCEC7,mail.example.or
phishing,EAARHYSIPWNTNKIFXIKLC,comcast.ne
phishing,0746321.219,nationwide.co.u
phishing,061008002217.367E061C92,Proxi-Squid.loca
phishing,061007213256.D78D26CD1BB,mail.example.or
phishing,061007224803.5D55A6FA470,mail.example.or
phishing,60268145.35928.qmail,eBay.co
phishing,E7927C.5947896,chimera.co.n
phishing,0610080441.k984f9CY003552,carrumdowns.subdepot.couriersplease.com.a
phishing,D53C2B.0068232,domainz.net.n
phishing,061008111244.8A6586CD09A,mail.example.or
phishing,061008195829.08E226CD167,mail.example.or
phishing,0610081513.k98FDEs12879,ensim.myhotboard.co
phishing,CHIVESl1q4gtopWd7000006a9,archive
phishing,MPUTERusluCBcKfEx0000015e,compute
phishing,061009061347.E35096CCE9F,mail.example.or
phishing,j8t-4v60$856z,5vh.i
phishing,0610091748.k99HmLRM030093,wiltec.inf
phishing,4F7124.9103294,artfind.co.n
phishing,60430940.29189.qmail,arribada.eBay.co
phishing,-W-SBSXeTpNc1WGfL0000da1b,mail.echter-druck.d
phishing,ard,yahoo.co
phishing,963qiworwg67$74627974-2p3$60f,c1nh.i4zjd.8
phishing,RVER08ayPlGb9bsFm00010049,server.Quorum-Inc.loca
phishing,60534601.52910.qmail,eBay.co
phishing,A4E82B.E177F3B,magnusinc.co
phishing,GXitl-0000nZ-S3,server.brazzil.co
phishing,GYKj6-00041m-62,chicago170.server4you.d
phishing,GYKrx-0005rE-Hw,chicago170.server4you.d
phishing,0610131459.k9DExPLw014520,blackburn.subdepot.couriersplease.com.a
phishing,GYYUK-0004QM-1T,hemi.chargertek.co
phishing,GYjb2-0005aE-BK,hyde.hardwareluxx.d
phishing,0610161208.k9GC82M16813,67sparks.67sparks.ne
phishing,Gagui-0004UW-LL,akalin.log-on.co
phishing,061020093828.BAFD05C8922,mx.broad-tech.ne
phishing,ILSERVERhEUsebmsp00000c7e,mailserver.jmcss.or
phishing,ILSERVER1gKmmwOsc00000ded,mailserver.jmcss.or
phishing,4B3T-bxH8vb-HZ,cpanel.leggy.com
phishing,GdeU2-0008MK-8q,www.de-viz.r
phishing,GeBV7-0009fp-Lo,server006.hostspectrum.co
phishing,061101225944.38B53571365,bmesrv.co
phishing,032847.20061102103636,53.co
phishing,0611020950.kA29olA21929,lma627.siteprotect.co
phishing,62575187044.eBay-US.705443.503284.0,reply.ebay.co
phishing,061105201805.3680.qmail,p15184786.pureserver.inf
phishing,0611081214.kA8CEbIN018631,hosting.ponyclub.or
phishing,30384585.13653,paypal.co
phishing,061110163132.58900.qmail,freebsd167.cost.i
phishing,MMCLSTR01Ta6aefbG000038fa,mail.atmlawfirm.co
phishing,GiXEz-0005Ac-Gg,nhvsrv203.nethotel.a
phishing,63505209.28685.qmail,eBay.co
phishing,GkDQ9-0007Tt-DE,sv1.tivi.net.p
phishing,4001c708b8$961d3650$96f04545,ukbtiv
phishing,3601c7096c$a7a6c170$52180cd8,dynok
phishing,061117033721.A55076FA34C,mail.example.or
phishing,AOQJCAEBBKHSVJXDWAC,topmail.d
phishing,061118024657.6E77B6FA61F,mail.example.or
phishing,061118042506.3CB94EFEC9F,localhos
phishing,061119183442.5E48C6FA76E,mail.example.or
phishing,2672305.20061121192522,53.co
phishing,2672305.20061121192522,53.co
phishing,4651864.20061121205212,53.co
phishing,061121231957.0D73B193C59,puma.fun.c
phishing,061122175637.61259.qmail,host218.ipowerweb.co
phishing,GnHuT-00028u-00,mrvnet.kundenserver.d
phishing,GnLKL-0002YQ-00,mrvnet.kundenserver.d
phishing,A517B5.0145224,ninja.d
phishing,3D6CF0.2987626,nimishshah.co
phishing,4723665.20061126221302,53.co
phishing,061127001814.80D6621B050A,localhos
phishing,0611280036.kAS0aHBm016125,mail.tppppc.gov.t
phishing,527934.20061128190951,53.co
phishing,0611291927.kATJRhKt023346,localhost.localdomai
phishing,061130212813.2981E513B257,crownprepres
phishing,061202234426.676F45727A8,bmesrv.co
phishing,061202234426.676F45727A8,bmesrv.co
phishing,061203024344.2495E58E022,bmesrv.co
phishing,061202225846.D61706FD0D1,mail.example.or
phishing,0612022344.kB2NiHcL013759,nfs1-cluster1-med1.carpediem-it.co.u
phishing,Gr4DV-0000GL-1t,sh58.surpasshosting.co
phishing,YIFWRXFKMJMRYFQNZTMJO,charter.ne
phishing,NBLVHDIDUAUODWQSWQS,verizon.ne
phishing,VPGKSFGCNFZBXIWLCMCPT,hotmail.co
phishing,XPGVZSBOSHOQMQURAVMO,comcast.ne
phishing,RJKFEUQPRKYAJRALYAKBJ,aol.co
phishing,061204211545.SM02144,Use
phishing,CMAILj1JMJofg60gk00063c7d,amcmail.nationaljournal.co
phishing,GrbpA-0006W8-VH,server.hostfit.co
phishing,Grcjy-0008IA-DT,server.hostfit.co
phishing,0612051934.kB5JYPwa030377,linus.webscope.co
phishing,Grh0O-0005EB-8Q,server.1a-consultants.co
phishing,061205232619.8D497131F96D,mail.example.or
phishing,0612060542.kB65g1X6000427,web5-cluster1-med1.carpediem-it.co.u
phishing,QREGWYUTPSICDRXYXZ,hotmail.co
phishing,061206045068.SM00876,Use
phishing,061206220922.7D69E131FD49,mail.example.or
phishing,061206235957.D5C6E131F9A7,mail.example.or
phishing,TAQZAXQSHAPYKDMDMB,msn.co
phishing,061206220431.C07212E587A,mail.seniorsoftware.r
phishing,061207035547.CFC712EDA6A,mail.seniorsoftware.r
phishing,ME-KHYNZ6R3G8zGNs00000f0c,home-khynz6r3g
phishing,4DMAT01BekWo76Uai00000b67,TX4DMAT0
phishing,A1IWMzRsft83wxnGK0000043c,via
phishing,061207093204.760222FC6F7,mail.seniorsoftware.r
phishing,UUYJTIHITVDHIMLEIOL,hotmail.co
phishing,SYCUJPTWBOXZRRBBISWJWSA,msn.co
phishing,061208094541.5A8C131E241,mail.seniorsoftware.r
phishing,KINGSERVERgmu6HzT0000023b,smtp.viking.s
phishing,ILSERVER01IBSIeSO000013a0,mailserver01.nalis.gov.t
phishing,061208124544.EEAAC35C98D,mail.seniorsoftware.r
